"chr","from","to","bkpt_in_window_ESAD","bkpt_in_window_GACA","bkpt_in_window_LIRI","bkpt_in_window_MALY","bkpt_in_window_OV","bkpt_in_window_PACA","bkpt_in_window_RECA","total_bkpt_in_window_ESAD","total_bkpt_in_window_GACA","total_bkpt_in_window_LIRI","total_bkpt_in_window_MALY","total_bkpt_in_window_OV","total_bkpt_in_window_PACA","total_bkpt_in_window_RECA","density_ESAD","density_GACA","density_LIRI","density_MALY","density_OV","density_PACA","density_RECA"
"10",8.9e+07,89500000,7,0,7,0,2,2,1,1710,702,1825,545,1586,1636,71,0.00409356725146199,0,0.00383561643835616,0,0.00126103404791929,0.00122249388753056,0.0140845070422535
"10",89500000,9e+07,19,0,20,2,10,16,1,1710,702,1825,545,1586,1636,71,0.0111111111111111,0,0.010958904109589,0.0036697247706422,0.00630517023959647,0.0097799511002445,0.0140845070422535
"10",9e+07,90500000,6,1,6,5,5,6,0,1710,702,1825,545,1586,1636,71,0.00350877192982456,0.00142450142450142,0.00328767123287671,0.00917431192660551,0.00315258511979823,0.00366748166259169,0
"10",90500000,9.1e+07,6,3,6,5,2,4,0,1710,702,1825,545,1586,1636,71,0.00350877192982456,0.00427350427350427,0.00328767123287671,0.00917431192660551,0.00126103404791929,0.00244498777506112,0
"10",9.1e+07,91500000,1,3,10,1,4,0,0,1710,702,1825,545,1586,1636,71,0.000584795321637427,0.00427350427350427,0.00547945205479452,0.0018348623853211,0.00252206809583859,0,0
"10",91500000,9.2e+07,3,2,7,19,2,5,0,1710,702,1825,545,1586,1636,71,0.00175438596491228,0.00284900284900285,0.00383561643835616,0.0348623853211009,0.00126103404791929,0.00305623471882641,0
"10",9.2e+07,92500000,3,0,13,0,8,3,0,1710,702,1825,545,1586,1636,71,0.00175438596491228,0,0.00712328767123288,0,0.00504413619167718,0.00183374083129584,0
"10",92500000,9.3e+07,8,0,12,1,7,5,0,1710,702,1825,545,1586,1636,71,0.00467836257309942,0,0.00657534246575343,0.0018348623853211,0.00441361916771753,0.00305623471882641,0
"10",9.3e+07,93500000,4,1,16,3,1,1,0,1710,702,1825,545,1586,1636,71,0.00233918128654971,0.00142450142450142,0.00876712328767123,0.0055045871559633,0.000630517023959647,0.000611246943765281,0
"10",93500000,9.4e+07,4,2,15,7,0,10,0,1710,702,1825,545,1586,1636,71,0.00233918128654971,0.00284900284900285,0.00821917808219178,0.0128440366972477,0,0.00611246943765281,0
"10",9.4e+07,94500000,2,0,15,1,3,5,0,1710,702,1825,545,1586,1636,71,0.00116959064327485,0,0.00821917808219178,0.0018348623853211,0.00189155107187894,0.00305623471882641,0
"10",94500000,9.5e+07,6,1,12,1,9,11,0,1710,702,1825,545,1586,1636,71,0.00350877192982456,0.00142450142450142,0.00657534246575343,0.0018348623853211,0.00567465321563682,0.00672371638141809,0
"10",9.5e+07,95500000,5,4,8,3,7,12,2,1710,702,1825,545,1586,1636,71,0.00292397660818713,0.0056980056980057,0.00438356164383562,0.0055045871559633,0.00441361916771753,0.00733496332518337,0.028169014084507
"10",95500000,9.6e+07,5,0,5,0,5,4,0,1710,702,1825,545,1586,1636,71,0.00292397660818713,0,0.00273972602739726,0,0.00315258511979823,0.00244498777506112,0
"10",9.6e+07,96500000,4,10,3,0,4,9,0,1710,702,1825,545,1586,1636,71,0.00233918128654971,0.0142450142450142,0.00164383561643836,0,0.00252206809583859,0.00550122249388753,0
"10",96500000,9.7e+07,11,0,11,0,6,5,0,1710,702,1825,545,1586,1636,71,0.0064327485380117,0,0.00602739726027397,0,0.00378310214375788,0.00305623471882641,0
"10",9.7e+07,97500000,5,4,10,0,21,2,0,1710,702,1825,545,1586,1636,71,0.00292397660818713,0.0056980056980057,0.00547945205479452,0,0.0132408575031526,0.00122249388753056,0
"10",97500000,9.8e+07,12,12,5,0,4,2,0,1710,702,1825,545,1586,1636,71,0.00701754385964912,0.0170940170940171,0.00273972602739726,0,0.00252206809583859,0.00122249388753056,0
"10",9.8e+07,98500000,8,7,7,2,4,1,0,1710,702,1825,545,1586,1636,71,0.00467836257309942,0.00997150997150997,0.00383561643835616,0.0036697247706422,0.00252206809583859,0.000611246943765281,0
"10",98500000,9.9e+07,3,5,10,1,4,1,0,1710,702,1825,545,1586,1636,71,0.00175438596491228,0.00712250712250712,0.00547945205479452,0.0018348623853211,0.00252206809583859,0.000611246943765281,0
"10",9.9e+07,99500000,2,10,11,3,8,9,0,1710,702,1825,545,1586,1636,71,0.00116959064327485,0.0142450142450142,0.00602739726027397,0.0055045871559633,0.00504413619167718,0.00550122249388753,0
"10",99500000,1e+08,3,0,5,0,2,3,0,1710,702,1825,545,1586,1636,71,0.00175438596491228,0,0.00273972602739726,0,0.00126103404791929,0.00183374083129584,0
"10",1e+08,100500000,1,26,5,0,6,9,0,1710,702,1825,545,1586,1636,71,0.000584795321637427,0.037037037037037,0.00273972602739726,0,0.00378310214375788,0.00550122249388753,0
"10",100500000,1.01e+08,3,15,10,1,2,3,0,1710,702,1825,545,1586,1636,71,0.00175438596491228,0.0213675213675214,0.00547945205479452,0.0018348623853211,0.00126103404791929,0.00183374083129584,0
"10",1.01e+08,101500000,3,3,11,0,4,2,0,1710,702,1825,545,1586,1636,71,0.00175438596491228,0.00427350427350427,0.00602739726027397,0,0.00252206809583859,0.00122249388753056,0
"10",101500000,1.02e+08,1,1,10,2,1,1,0,1710,702,1825,545,1586,1636,71,0.000584795321637427,0.00142450142450142,0.00547945205479452,0.0036697247706422,0.000630517023959647,0.000611246943765281,0
"10",1.02e+08,102500000,7,2,3,4,2,9,0,1710,702,1825,545,1586,1636,71,0.00409356725146199,0.00284900284900285,0.00164383561643836,0.0073394495412844,0.00126103404791929,0.00550122249388753,0
"10",102500000,1.03e+08,3,8,7,5,3,2,0,1710,702,1825,545,1586,1636,71,0.00175438596491228,0.0113960113960114,0.00383561643835616,0.00917431192660551,0.00189155107187894,0.00122249388753056,0
"10",1.03e+08,103500000,8,2,4,0,6,2,0,1710,702,1825,545,1586,1636,71,0.00467836257309942,0.00284900284900285,0.00219178082191781,0,0.00378310214375788,0.00122249388753056,0
"10",103500000,1.04e+08,11,4,14,3,10,1,0,1710,702,1825,545,1586,1636,71,0.0064327485380117,0.0056980056980057,0.00767123287671233,0.0055045871559633,0.00630517023959647,0.000611246943765281,0
"10",1.04e+08,104500000,10,3,12,2,7,2,2,1710,702,1825,545,1586,1636,71,0.00584795321637427,0.00427350427350427,0.00657534246575343,0.0036697247706422,0.00441361916771753,0.00122249388753056,0.028169014084507
"10",104500000,1.05e+08,2,2,10,0,10,8,0,1710,702,1825,545,1586,1636,71,0.00116959064327485,0.00284900284900285,0.00547945205479452,0,0.00630517023959647,0.00488997555012225,0
"10",1.05e+08,105500000,10,0,3,1,10,8,0,1710,702,1825,545,1586,1636,71,0.00584795321637427,0,0.00164383561643836,0.0018348623853211,0.00630517023959647,0.00488997555012225,0
"10",105500000,1.06e+08,9,3,9,1,12,5,0,1710,702,1825,545,1586,1636,71,0.00526315789473684,0.00427350427350427,0.00493150684931507,0.0018348623853211,0.00756620428751576,0.00305623471882641,0
"10",1.06e+08,106500000,9,1,2,0,7,4,0,1710,702,1825,545,1586,1636,71,0.00526315789473684,0.00142450142450142,0.0010958904109589,0,0.00441361916771753,0.00244498777506112,0
"10",106500000,1.07e+08,2,0,5,0,2,8,0,1710,702,1825,545,1586,1636,71,0.00116959064327485,0,0.00273972602739726,0,0.00126103404791929,0.00488997555012225,0
"10",1.07e+08,107500000,4,2,4,4,5,2,0,1710,702,1825,545,1586,1636,71,0.00233918128654971,0.00284900284900285,0.00219178082191781,0.0073394495412844,0.00315258511979823,0.00122249388753056,0
"10",107500000,1.08e+08,2,2,5,1,7,2,0,1710,702,1825,545,1586,1636,71,0.00116959064327485,0.00284900284900285,0.00273972602739726,0.0018348623853211,0.00441361916771753,0.00122249388753056,0
"10",1.08e+08,108500000,1,1,9,5,3,9,0,1710,702,1825,545,1586,1636,71,0.000584795321637427,0.00142450142450142,0.00493150684931507,0.00917431192660551,0.00189155107187894,0.00550122249388753,0
"10",108500000,1.09e+08,10,4,4,7,4,4,1,1710,702,1825,545,1586,1636,71,0.00584795321637427,0.0056980056980057,0.00219178082191781,0.0128440366972477,0.00252206809583859,0.00244498777506112,0.0140845070422535
"10",1.09e+08,109500000,2,1,5,3,4,6,1,1710,702,1825,545,1586,1636,71,0.00116959064327485,0.00142450142450142,0.00273972602739726,0.0055045871559633,0.00252206809583859,0.00366748166259169,0.0140845070422535
"10",109500000,1.1e+08,10,3,13,1,7,6,0,1710,702,1825,545,1586,1636,71,0.00584795321637427,0.00427350427350427,0.00712328767123288,0.0018348623853211,0.00441361916771753,0.00366748166259169,0
"10",1.1e+08,110500000,11,0,7,3,1,16,0,1710,702,1825,545,1586,1636,71,0.0064327485380117,0,0.00383561643835616,0.0055045871559633,0.000630517023959647,0.0097799511002445,0
"10",110500000,1.11e+08,4,0,15,1,5,9,0,1710,702,1825,545,1586,1636,71,0.00233918128654971,0,0.00821917808219178,0.0018348623853211,0.00315258511979823,0.00550122249388753,0
"10",1.11e+08,111500000,8,0,10,0,3,12,0,1710,702,1825,545,1586,1636,71,0.00467836257309942,0,0.00547945205479452,0,0.00189155107187894,0.00733496332518337,0
"10",111500000,1.12e+08,12,0,6,0,1,18,0,1710,702,1825,545,1586,1636,71,0.00701754385964912,0,0.00328767123287671,0,0.000630517023959647,0.0110024449877751,0
"10",1.12e+08,112500000,12,4,11,1,1,5,0,1710,702,1825,545,1586,1636,71,0.00701754385964912,0.0056980056980057,0.00602739726027397,0.0018348623853211,0.000630517023959647,0.00305623471882641,0
"10",112500000,1.13e+08,11,3,4,0,5,3,0,1710,702,1825,545,1586,1636,71,0.0064327485380117,0.00427350427350427,0.00219178082191781,0,0.00315258511979823,0.00183374083129584,0
"10",1.13e+08,113500000,8,0,3,1,6,3,0,1710,702,1825,545,1586,1636,71,0.00467836257309942,0,0.00164383561643836,0.0018348623853211,0.00378310214375788,0.00183374083129584,0
"10",113500000,1.14e+08,11,1,9,0,6,0,0,1710,702,1825,545,1586,1636,71,0.0064327485380117,0.00142450142450142,0.00493150684931507,0,0.00378310214375788,0,0
"10",1.14e+08,114500000,6,6,18,0,11,8,0,1710,702,1825,545,1586,1636,71,0.00350877192982456,0.00854700854700855,0.00986301369863014,0,0.00693568726355612,0.00488997555012225,0
"10",114500000,1.15e+08,3,6,17,0,0,6,0,1710,702,1825,545,1586,1636,71,0.00175438596491228,0.00854700854700855,0.00931506849315068,0,0,0.00366748166259169,0
"10",1.15e+08,115500000,2,3,4,0,0,3,0,1710,702,1825,545,1586,1636,71,0.00116959064327485,0.00427350427350427,0.00219178082191781,0,0,0.00183374083129584,0
"10",115500000,1.16e+08,8,0,3,1,5,11,0,1710,702,1825,545,1586,1636,71,0.00467836257309942,0,0.00164383561643836,0.0018348623853211,0.00315258511979823,0.00672371638141809,0
"10",1.16e+08,116500000,8,0,3,0,10,4,0,1710,702,1825,545,1586,1636,71,0.00467836257309942,0,0.00164383561643836,0,0.00630517023959647,0.00244498777506112,0
"10",116500000,1.17e+08,5,0,8,0,6,9,0,1710,702,1825,545,1586,1636,71,0.00292397660818713,0,0.00438356164383562,0,0.00378310214375788,0.00550122249388753,0
"10",1.17e+08,117500000,4,2,7,4,4,10,0,1710,702,1825,545,1586,1636,71,0.00233918128654971,0.00284900284900285,0.00383561643835616,0.0073394495412844,0.00252206809583859,0.00611246943765281,0
"10",117500000,1.18e+08,8,0,4,2,1,5,0,1710,702,1825,545,1586,1636,71,0.00467836257309942,0,0.00219178082191781,0.0036697247706422,0.000630517023959647,0.00305623471882641,0
"10",1.18e+08,118500000,2,0,6,0,8,18,0,1710,702,1825,545,1586,1636,71,0.00116959064327485,0,0.00328767123287671,0,0.00504413619167718,0.0110024449877751,0
"10",118500000,1.19e+08,1,0,7,0,7,8,0,1710,702,1825,545,1586,1636,71,0.000584795321637427,0,0.00383561643835616,0,0.00441361916771753,0.00488997555012225,0
"10",1.19e+08,119500000,11,0,20,3,11,1,0,1710,702,1825,545,1586,1636,71,0.0064327485380117,0,0.010958904109589,0.0055045871559633,0.00693568726355612,0.000611246943765281,0
"10",119500000,1.2e+08,2,0,6,2,10,1,0,1710,702,1825,545,1586,1636,71,0.00116959064327485,0,0.00328767123287671,0.0036697247706422,0.00630517023959647,0.000611246943765281,0
"10",1.2e+08,120500000,5,0,6,8,4,6,0,1710,702,1825,545,1586,1636,71,0.00292397660818713,0,0.00328767123287671,0.0146788990825688,0.00252206809583859,0.00366748166259169,0
"10",120500000,1.21e+08,9,1,6,7,12,5,0,1710,702,1825,545,1586,1636,71,0.00526315789473684,0.00142450142450142,0.00328767123287671,0.0128440366972477,0.00756620428751576,0.00305623471882641,0
"10",1.21e+08,121500000,5,0,8,9,5,3,0,1710,702,1825,545,1586,1636,71,0.00292397660818713,0,0.00438356164383562,0.0165137614678899,0.00315258511979823,0.00183374083129584,0
"10",121500000,1.22e+08,1,3,13,6,6,2,0,1710,702,1825,545,1586,1636,71,0.000584795321637427,0.00427350427350427,0.00712328767123288,0.0110091743119266,0.00378310214375788,0.00122249388753056,0
"10",1.22e+08,122500000,5,2,13,1,5,4,0,1710,702,1825,545,1586,1636,71,0.00292397660818713,0.00284900284900285,0.00712328767123288,0.0018348623853211,0.00315258511979823,0.00244498777506112,0
"10",122500000,1.23e+08,7,0,4,2,4,3,0,1710,702,1825,545,1586,1636,71,0.00409356725146199,0,0.00219178082191781,0.0036697247706422,0.00252206809583859,0.00183374083129584,0
"10",1.23e+08,123500000,10,4,6,0,9,2,0,1710,702,1825,545,1586,1636,71,0.00584795321637427,0.0056980056980057,0.00328767123287671,0,0.00567465321563682,0.00122249388753056,0
"10",123500000,1.24e+08,8,6,8,1,3,8,0,1710,702,1825,545,1586,1636,71,0.00467836257309942,0.00854700854700855,0.00438356164383562,0.0018348623853211,0.00189155107187894,0.00488997555012225,0
"10",1.24e+08,124500000,5,6,3,2,3,6,0,1710,702,1825,545,1586,1636,71,0.00292397660818713,0.00854700854700855,0.00164383561643836,0.0036697247706422,0.00189155107187894,0.00366748166259169,0
"10",124500000,1.25e+08,7,2,6,3,7,11,0,1710,702,1825,545,1586,1636,71,0.00409356725146199,0.00284900284900285,0.00328767123287671,0.0055045871559633,0.00441361916771753,0.00672371638141809,0
"10",1.25e+08,125500000,6,1,2,2,8,3,0,1710,702,1825,545,1586,1636,71,0.00350877192982456,0.00142450142450142,0.0010958904109589,0.0036697247706422,0.00504413619167718,0.00183374083129584,0
"10",125500000,1.26e+08,5,0,4,0,1,5,0,1710,702,1825,545,1586,1636,71,0.00292397660818713,0,0.00219178082191781,0,0.000630517023959647,0.00305623471882641,0
"10",1.26e+08,126500000,15,1,4,2,3,4,0,1710,702,1825,545,1586,1636,71,0.0087719298245614,0.00142450142450142,0.00219178082191781,0.0036697247706422,0.00189155107187894,0.00244498777506112,0
"10",126500000,1.27e+08,13,4,1,0,8,32,0,1710,702,1825,545,1586,1636,71,0.00760233918128655,0.0056980056980057,0.000547945205479452,0,0.00504413619167718,0.019559902200489,0
"10",1.27e+08,127500000,3,3,3,6,7,28,0,1710,702,1825,545,1586,1636,71,0.00175438596491228,0.00427350427350427,0.00164383561643836,0.0110091743119266,0.00441361916771753,0.0171149144254279,0
"10",127500000,1.28e+08,4,4,4,3,2,6,0,1710,702,1825,545,1586,1636,71,0.00233918128654971,0.0056980056980057,0.00219178082191781,0.0055045871559633,0.00126103404791929,0.00366748166259169,0
"10",1.28e+08,128500000,10,3,5,1,1,29,0,1710,702,1825,545,1586,1636,71,0.00584795321637427,0.00427350427350427,0.00273972602739726,0.0018348623853211,0.000630517023959647,0.0177261613691932,0
"10",128500000,1.29e+08,10,0,2,0,3,1,0,1710,702,1825,545,1586,1636,71,0.00584795321637427,0,0.0010958904109589,0,0.00189155107187894,0.000611246943765281,0
"10",1.29e+08,129500000,2,0,7,2,6,20,0,1710,702,1825,545,1586,1636,71,0.00116959064327485,0,0.00383561643835616,0.0036697247706422,0.00378310214375788,0.0122249388753056,0
"10",129500000,1.3e+08,8,4,7,0,10,6,0,1710,702,1825,545,1586,1636,71,0.00467836257309942,0.0056980056980057,0.00383561643835616,0,0.00630517023959647,0.00366748166259169,0
"10",1.3e+08,130500000,5,0,6,0,2,8,0,1710,702,1825,545,1586,1636,71,0.00292397660818713,0,0.00328767123287671,0,0.00126103404791929,0.00488997555012225,0
"10",130500000,1.31e+08,4,1,1,0,1,7,0,1710,702,1825,545,1586,1636,71,0.00233918128654971,0.00142450142450142,0.000547945205479452,0,0.000630517023959647,0.00427872860635697,0
"10",1.31e+08,131500000,1,0,0,0,5,21,0,1710,702,1825,545,1586,1636,71,0.000584795321637427,0,0,0,0.00315258511979823,0.0128361858190709,0
"10",131500000,1.32e+08,6,2,3,4,7,18,0,1710,702,1825,545,1586,1636,71,0.00350877192982456,0.00284900284900285,0.00164383561643836,0.0073394495412844,0.00441361916771753,0.0110024449877751,0
"10",1.32e+08,132500000,4,2,3,1,0,9,0,1710,702,1825,545,1586,1636,71,0.00233918128654971,0.00284900284900285,0.00164383561643836,0.0018348623853211,0,0.00550122249388753,0
"10",132500000,1.33e+08,4,0,0,0,6,5,0,1710,702,1825,545,1586,1636,71,0.00233918128654971,0,0,0,0.00378310214375788,0.00305623471882641,0
"10",1.33e+08,133500000,1,2,1,0,3,2,0,1710,702,1825,545,1586,1636,71,0.000584795321637427,0.00284900284900285,0.000547945205479452,0,0.00189155107187894,0.00122249388753056,0
"10",133500000,1.34e+08,3,0,1,4,0,5,0,1710,702,1825,545,1586,1636,71,0.00175438596491228,0,0.000547945205479452,0.0073394495412844,0,0.00305623471882641,0
"10",1.34e+08,134500000,3,2,4,0,3,6,0,1710,702,1825,545,1586,1636,71,0.00175438596491228,0.00284900284900285,0.00219178082191781,0,0.00189155107187894,0.00366748166259169,0
"10",134500000,1.35e+08,3,0,5,0,7,7,0,1710,702,1825,545,1586,1636,71,0.00175438596491228,0,0.00273972602739726,0,0.00441361916771753,0.00427872860635697,0
"11",5e+05,1e+06,27,10,8,0,15,26,0,2223,566,2574,542,1921,1983,142,0.0121457489878543,0.0176678445229682,0.00310800310800311,0,0.00780843310775638,0.0131114473020676,0
"11",1e+06,1500000,26,2,3,2,4,8,0,2223,566,2574,542,1921,1983,142,0.0116959064327485,0.00353356890459364,0.00116550116550117,0.003690036900369,0.00208224882873503,0.00403429147755925,0
"11",1500000,2e+06,14,2,12,2,5,7,0,2223,566,2574,542,1921,1983,142,0.00629779577147998,0.00353356890459364,0.00466200466200466,0.003690036900369,0.00260281103591879,0.00353000504286435,0
"11",2e+06,2500000,10,10,9,4,9,6,0,2223,566,2574,542,1921,1983,142,0.00449842555105713,0.0176678445229682,0.0034965034965035,0.00738007380073801,0.00468505986465383,0.00302571860816944,0
"11",2500000,3e+06,2,2,11,0,8,17,0,2223,566,2574,542,1921,1983,142,0.000899685110211426,0.00353356890459364,0.00427350427350427,0,0.00416449765747007,0.00857286938981341,0
"11",3e+06,3500000,4,0,10,1,0,7,0,2223,566,2574,542,1921,1983,142,0.00179937022042285,0,0.00388500388500389,0.0018450184501845,0,0.00353000504286435,0
"11",3500000,4e+06,5,2,11,4,4,12,1,2223,566,2574,542,1921,1983,142,0.00224921277552856,0.00353356890459364,0.00427350427350427,0.00738007380073801,0.00208224882873503,0.00605143721633888,0.00704225352112676
"11",4e+06,4500000,4,0,4,3,2,7,1,2223,566,2574,542,1921,1983,142,0.00179937022042285,0,0.00155400155400155,0.00553505535055351,0.00104112441436752,0.00353000504286435,0.00704225352112676
"11",4500000,5e+06,0,4,5,0,2,9,0,2223,566,2574,542,1921,1983,142,0,0.00706713780918728,0.00194250194250194,0,0.00104112441436752,0.00453857791225416,0
"11",5e+06,5500000,6,2,13,0,3,6,0,2223,566,2574,542,1921,1983,142,0.00269905533063428,0.00353356890459364,0.00505050505050505,0,0.00156168662155128,0.00302571860816944,0
"11",5500000,6e+06,8,0,6,0,0,7,0,2223,566,2574,542,1921,1983,142,0.0035987404408457,0,0.00233100233100233,0,0,0.00353000504286435,0
"11",6e+06,6500000,1,0,3,1,2,5,0,2223,566,2574,542,1921,1983,142,0.000449842555105713,0,0.00116550116550117,0.0018450184501845,0.00104112441436752,0.00252143217347453,0
"11",7e+06,7500000,3,0,3,0,2,7,0,2223,566,2574,542,1921,1983,142,0.00134952766531714,0,0.00116550116550117,0,0.00104112441436752,0.00353000504286435,0
"11",7500000,8e+06,7,1,10,2,8,20,0,2223,566,2574,542,1921,1983,142,0.00314889788573999,0.00176678445229682,0.00388500388500389,0.003690036900369,0.00416449765747007,0.0100857286938981,0
"11",8e+06,8500000,2,2,5,1,8,7,0,2223,566,2574,542,1921,1983,142,0.000899685110211426,0.00353356890459364,0.00194250194250194,0.0018450184501845,0.00416449765747007,0.00353000504286435,0
"11",8500000,9e+06,2,0,3,2,4,4,4,2223,566,2574,542,1921,1983,142,0.000899685110211426,0,0.00116550116550117,0.003690036900369,0.00208224882873503,0.00201714573877963,0.028169014084507
"11",9e+06,9500000,3,1,7,3,4,9,0,2223,566,2574,542,1921,1983,142,0.00134952766531714,0.00176678445229682,0.00271950271950272,0.00553505535055351,0.00208224882873503,0.00453857791225416,0
"11",9500000,1e+07,3,4,17,11,2,12,0,2223,566,2574,542,1921,1983,142,0.00134952766531714,0.00706713780918728,0.0066045066045066,0.0202952029520295,0.00104112441436752,0.00605143721633888,0
"11",1e+07,10500000,7,6,29,0,3,11,0,2223,566,2574,542,1921,1983,142,0.00314889788573999,0.0106007067137809,0.0112665112665113,0,0.00156168662155128,0.00554715078164397,0
"11",1.1e+07,11500000,2,0,0,0,8,4,0,2223,566,2574,542,1921,1983,142,0.000899685110211426,0,0,0,0.00416449765747007,0.00201714573877963,0
"11",11500000,1.2e+07,3,5,2,0,3,19,0,2223,566,2574,542,1921,1983,142,0.00134952766531714,0.0088339222614841,0.000777000777000777,0,0.00156168662155128,0.00958144225920323,0
"11",1.2e+07,12500000,5,2,9,0,6,9,0,2223,566,2574,542,1921,1983,142,0.00224921277552856,0.00353356890459364,0.0034965034965035,0,0.00312337324310255,0.00453857791225416,0
"11",12500000,1.3e+07,9,0,4,0,5,5,0,2223,566,2574,542,1921,1983,142,0.00404858299595142,0,0.00155400155400155,0,0.00260281103591879,0.00252143217347453,0
